index	form	lemma	signature	pos	framename	frameID	origin
12522	resident	resident	resident.n	n	Residence	110	FN
12523	resident	resident	resident.n	n	Residence	110	training
12524	residents	resident	resident.n	n	Residence	110	training
12525	residing	reside	reside.v	v	Residence	110	training
12526	resign	resign	resign.v	v	Quitting	325	FN
12527	resignation	resignation	resignation.n	n	Quitting	325	FN
12528	resist	resist	resist.v	v	Repel	2026	FN
12529	resolve	resolve	resolve.v	v	Resolve_problem	1523	FN
12530	resolve	resolve	resolve.v	v	Resolve_problem	1523	training
12531	resolved	resolve	resolve.v	v	Resolve_problem	1523	training
12532	resound	resound	resound.v	v	Sound_movement	860	FN
12533	respect	respect	respect.n	n	Judgment	28	FN
12534	respect	respect	respect.n	n	Judgment	28	training
12535	respect	respect	respect.v	v	Judgment	28	FN
12536	respected	respect	respect.v	v	Judgment	28	training
12537	respectful	respectful	respectful.a	a	Social_interaction_evaluation	372	FN
12538	respire	respire	respire.v	v	Breathing	272	FN
12539	respond	respond	respond.v	v	Communication_response	42	FN
12540	respond	respond	respond.v	v	Response	1302	FN
12541	respond	respond	respond.v	v	Response	1302	training
12542	responded	respond	respond.v	v	Communication_response	42	training
12543	responded	respond	respond.v	v	Response	1302	training
12544	responding	respond	respond.v	v	Response	1302	training
12545	response	response	response.n	n	Communication_response	42	FN
12546	response	response	response.n	n	Communication_response	42	training
12547	response	response	response.n	n	Response	1302	FN
12548	response	response	response.n	n	Response	1302	training
12549	responses	response	response.n	n	Response	1302	training
12550	responsibilities	responsibility	responsibility.n	n	Being_obligated	392	training
12551	responsibility	responsibility	responsibility.n	n	Being_obligated	392	FN
12552	responsibility	responsibility	responsibility.n	n	Being_obligated	392	training
12553	rest	rest	rest.n	n	Rest	1000	FN
12554	rest	rest	rest.n	n	Rest	1000	training
12555	rest	rest	rest.n	n	Stimulus_focus	364	FN
12556	rest	rest	rest.n	n	Stimulus_focus	364	training
12557	rest	rest	rest.v	v	Placing	62	FN
12558	rest	rest	rest.v	v	State_continue	1155	FN
12559	rest room	rest room	rest room.n	n	Building_subparts	188	FN
12560	restart	restart	restart.v	v	Activity_resume	1156	FN
12561	restart	restart	restart.v	v	Cause_to_resume	1372	FN
12562	restarted	restart	restart.v	v	Cause_to_resume	1372	training
12563	restaurant	restaurant	restaurant.n	n	Locale_by_use	196	FN
12564	restaurant	restaurant	restaurant.n	n	Locale_by_use	196	training
12565	restaurants	restaurant	restaurant.n	n	Locale_by_use	196	training
12566	rested	rest	rest.v	v	State_continue	1155	training
12567	restitution	restitution	restitution.n	n	Reparation	400	FN
12568	restore	restore	restore.v	v	Rejuvenation	1614	FN
12569	restored	restore	restore.v	v	Rejuvenation	1614	training
12570	restrict	restrict	restrict.v	v	Grant_permission	506	FN
12571	restrict	restrict	restrict.v	v	Inhibit_movement	245	FN
12572	restricting	restrict	restrict.v	v	Grant_permission	506	training
12573	restructure	restructure	restructure.v	v	Reforming_a_system	1571	FN
12574	result	result	result.n	n	Causation	5	FN
12575	result	result	result.n	n	Causation	5	training
12576	result	result	result.n	n	Earnings_and_losses	1873	FN
12577	result	result	result_(in).v	v	Causation	5	FN
12578	resulted	result	result_(in).v	v	Causation	5	training
12579	results	result	result.n	n	Causation	5	training
12580	results	result	result.n	n	Earnings_and_losses	1873	training
12581	resume	resume	resume.v	v	Activity_resume	1156	FN
12582	resume	resume	resume.v	v	Process_resume	148	FN
12583	resumed	resume	resume.v	v	Activity_resume	1156	training
12584	resumed	resume	resume.v	v	Process_resume	148	training
12585	resurrect	resurrect	resurrect.v	v	Resurrection	1413	FN
12586	resurrection	resurrection	resurrection.n	n	Resurrection	1413	FN
12587	resuscitate	resuscitate	resuscitate.v	v	Cure	50	FN
12588	resuscitate	resuscitate	resuscitate.v	v	Rejuvenation	1614	FN
12589	resuscitation	resuscitation	resuscitation.n	n	Rejuvenation	1614	FN
12590	retail	retail	retail.v	v	Commerce_sell	172	FN
12591	retailer	retailer	retailer.n	n	Commerce_scenario	82	FN
12592	retailer	retailer	retailer.n	n	Commerce_sell	172	FN
12593	retain	retain	retain.v	v	Hiring	322	FN
12594	retain	retain	retain.v	v	Memory	135	FN
12595	retaliate	retaliate	retaliate.v	v	Revenge	347	FN
12596	retaliate	retaliate	retaliate.v	v	Revenge	347	training
12597	retaliated	retaliate	retaliate.v	v	Revenge	347	training
12598	retaliation	retaliation	retaliation.n	n	Revenge	347	FN
12599	retaliation	retaliation	retaliation.n	n	Revenge	347	training
12600	retard	retard	retard.v	v	Hindering	480	FN
12601	retch	retch	retch.v	v	Excreting	270	FN
12602	reticence	reticence	reticence.n	n	Volubility	44	FN
12603	reticent	reticent	reticent.a	a	Volubility	44	FN
12604	reticule	reticule	reticule.n	n	Containers	78	FN
12605	retire	retire	retire.v	v	Quitting	325	FN
12606	retirement	retirement	retirement.n	n	Quitting	325	FN
12607	retort	retort	retort.n	n	Communication_response	42	FN
12608	retort	retort	retort.v	v	Communication_response	42	FN
12609	retreat	retreat	retreat.n	n	Quitting_a_place	1644	FN
12610	retreat	retreat	retreat.v	v	Quitting_a_place	1644	FN
12611	retribution	retribution	retribution.n	n	Revenge	347	FN
12612	retributive	retributive	retributive.a	a	Revenge	347	FN
12613	retributory	retributory	retributory.a	a	Revenge	347	FN
12614	return	return	return.n	n	Arriving	54	FN
12615	return	return	return.n	n	Arriving	54	training
12616	return	return	return.v	v	Arriving	54	FN
12617	return	return	return.v	v	Arriving	54	training
12618	return	return	return.v	v	Resurrection	1413	FN
12619	returned	return	return.v	v	Arriving	54	training
12620	returning	return	return.v	v	Arriving	54	training
12621	reveal	reveal	reveal.v	v	Evidence	25	FN
12622	reveal	reveal	reveal.v	v	Evidence	25	training
12623	reveal	reveal	reveal.v	v	Reveal_secret	1146	FN
12624	reveal	reveal	reveal.v	v	Reveal_secret	1146	training
12625	revealed	reveal	reveal.v	v	Evidence	25	training
12626	revealed	reveal	reveal.v	v	Reveal_secret	1146	training
12627	revealing	reveal	reveal.v	v	Reveal_secret	1146	training
12628	reveals	reveal	reveal.v	v	Evidence	25	training
12629	revelation	revelation	revelation.n	n	Reveal_secret	1146	FN
12630	revelation	revelation	revelation.n	n	Reveal_secret	1146	training
12631	revelations	revelation	revelation.n	n	Reveal_secret	1146	training
12632	revenge	revenge	revenge.n	n	Revenge	347	FN
12633	revenge	revenge	revenge.n	n	Revenge	347	training
12634	revenge	revenge	revenge.v	v	Revenge	347	FN
12635	revengeful	revengeful	revengeful.a	a	Revenge	347	FN
12636	revenger	revenger	revenger.n	n	Revenge	347	FN
12637	revenue	revenue	revenue.n	n	Earnings_and_losses	1873	FN
12638	revenues	revenue	revenue.n	n	Earnings_and_losses	1873	training
12639	reverberate	reverberate	reverberate.v	v	Sound_movement	860	FN
12640	revere	revere	revere.v	v	Judgment	28	FN
12641	reverence	reverence	reverence.n	n	Judgment	28	FN
12642	revisit	revisit	revisit.v	v	Visiting	1911	FN
12643	revisit	revisit	revisit.v	v	Visiting	1911	training
12644	revitalization	revitalization	revitalization.n	n	Rejuvenation	1614	FN
12645	revitalize	revitalize	revitalize.v	v	Rejuvenation	1614	FN
12646	revival	revival	revival.n	n	Rejuvenation	1614	FN
12647	revival	revival	revival.n	n	Rejuvenation	1614	training
12648	revive	revive	revive.v	v	Cause_to_resume	1372	FN
12649	revive	revive	revive.v	v	Waking_up	295	FN
12650	revived	revive	revive.v	v	Cause_to_resume	1372	training
12651	revolt	revolt	revolt.n	n	Change_of_leadership	72	FN
12652	revolt	revolt	revolt.n	n	Change_of_leadership	72	training
12653	revolt	revolt	revolt.v	v	Change_of_leadership	72	FN
12654	revolt	revolt	revolt.v	v	Experiencer_obj	47	FN
12655	revolted	revolted	revolted.a	a	Emotion_directed	46	FN
12656	revolting	revolt	revolt.v	v	Change_of_leadership	72	training
12657	revolting	revolting	revolting.a	a	Stimulus_focus	364	FN
12658	revolution	revolution	revolution.n	n	Change_of_leadership	72	FN
12659	revolution	revolution	revolution.n	n	Change_of_leadership	72	training
12660	revolutionary	revolutionary	revolutionary.n	n	Change_of_leadership	72	FN
12661	revolutionary	revolutionary	revolutionary.n	n	Change_of_leadership	72	training
12662	revolver	revolver	revolver.n	n	Weapon	426	FN
12663	revulsion	revulsion	revulsion.n	n	Emotion_directed	46	FN
12664	reward	reward	reward.n	n	Rewards_and_punishments	216	FN
12665	reward	reward	reward.n	n	Rewards_and_punishments	216	training
12666	reward	reward	reward.v	v	Rewards_and_punishments	216	FN
12667	reward	reward	reward.v	v	Rewards_and_punishments	216	training
12668	rheumatologist	rheumatologist	rheumatologist.n	n	Medical_professionals	255	FN
12669	rheumatology	rheumatology	rheumatology.n	n	Medical_specialties	256	FN
12670	rhyme	rhyme	rhyme.n	n	Text	298	FN
12671	rhyme	rhyme	rhyme.v	v	Compatibility	360	FN
12672	rhythm	rhythm	rhythm.n	n	Temporal_pattern	1040	FN
12673	rhythm	rhythm	rhythm.n	n	Temporal_pattern	1040	training
12674	rhythmic	rhythmic	rhythmic.a	a	Temporal_pattern	1040	FN
12675	rhythmic	rhythmic	rhythmic.a	a	Temporal_pattern	1040	training
12676	rhythmically	rhythmically	rhythmically.adv	adv	Temporal_pattern	1040	FN
12677	rhythmically	rhythmically	rhythmically.adv	adv	Temporal_pattern	1040	training
12678	ribbon	ribbon	ribbon.n	n	Accoutrements	158	FN
12679	ribbon	ribbon	ribbon.n	n	Connectors	419	FN
12680	ribbon	ribbon	ribbon.n	n	Shapes	328	FN
12681	rich	rich	rich.a	a	Position_on_a_scale	95	FN
12682	rich	rich	rich.a	a	Position_on_a_scale	95	training
12683	rich	rich	rich.a	a	Stimulus_focus	364	FN
12684	rich	rich	rich.a	a	Wealthiness	85	FN
12685	richer	rich	rich.a	a	Stimulus_focus	364	training
12686	rictus	rictus	rictus.n	n	Facial_expression	161	FN
12687	rid	rid	rid.v	v	Emptying	58	FN
12688	rid	rid	rid.v	v	Emptying	58	training
12689	ride	ride	ride.n	n	Ride_vehicle	690	FN
12690	ride	ride	ride.n	n	Ride_vehicle	690	training
12691	ride	ride	ride.v	v	Operate_vehicle	65	FN
12692	ride	ride	ride.v	v	Ride_vehicle	690	FN
12693	ride	ride	ride.v	v	Ride_vehicle	690	training
12694	ride_out	ride_out	ride_out.v	v	Surviving	1792	FN
12695	rides	ride	ride.n	n	Ride_vehicle	690	training
12696	ridge	ridge	ridge.n	n	Natural_features	191	FN
12697	ridicule	ridicule	ridicule.n	n	Judgment_communication	219	FN
12698	ridicule	ridicule	ridicule.v	v	Judgment_communication	219	FN
12699	ridiculous	ridiculous	ridiculous.a	a	Mental_property	29	FN
12700	rife	rife	rife.a	a	Abounding_with	262	FN
12701	rife	rife	rife.a	a	Abounding_with	262	training
12702	rifle	rifle	rifle.n	n	Weapon	426	FN
12703	rifle	rifle	rifle.v	v	Robbery	99	FN
12704	rifle	rifle	rifle.v	v	Scouring	1263	FN
12705	rifle	rifle	rifle.v	v	Scrutiny	31	FN
12706	right	right	right.a	a	Correctness	1512	FN
12707	right	right	right.a	a	Correctness	1512	training
12708	right	right	right.a	a	Morality_evaluation	370	FN
12709	right	right	right.a	a	Morality_evaluation	370	training
12710	right	right	right.a	a	Part_orientational	143	FN
12711	right	right	right.a	a	Suitability	368	FN
12712	right	right	right.adv	adv	Direction	215	FN
12713	right	right	right.n	n	Change_direction	1653	FN
12714	right	right	right.n	n	Part_orientational	143	FN
12715	right away	right away	right away.adv	adv	Time_vector	379	FN
12716	righteous	righteous	righteous.a	a	Morality_evaluation	370	FN
12717	rile	rile	rile.v	v	Experiencer_obj	47	FN
12718	riled	riled	riled.a	a	Emotion_directed	46	FN
12719	rill	rill	rill.n	n	Natural_features	191	FN
12720	rind	rind	rind.n	n	Shaped_part	970	FN
12721	ring	ring	ring.n	n	Accoutrements	158	FN
12722	ring	ring	ring.v	v	Cause_to_make_noise	801	FN
12723	ring	ring	ring.v	v	Cause_to_make_noise	801	training
12724	ring	ring	ring.v	v	Contacting	286	FN
12725	ring	ring	ring.v	v	Make_noise	69	FN
12726	ring a bell	ring a bell	ring a bell.v	v	Evoking	1012	FN
12727	ring up	ring up	ring up.v	v	Contacting	286	FN
12728	ringer	ringer	ringer.n	n	Cause_to_make_noise	801	FN
12729	ringer	ringer	ringer.n	n	Cause_to_make_noise	801	training
12730	ringer	ringer	ringer.n	n	Similarity	481	FN
12731	ringers	ringer	ringer.n	n	Cause_to_make_noise	801	training
12732	ringing	ring	ring.v	v	Cause_to_make_noise	801	training
12733	rings	ring	ring.v	v	Cause_to_make_noise	801	training
12734	rinse	rinse	rinse.v	v	Removing	63	FN
12735	rip	rip	rip.v	v	Cause_to_fragment	414	FN
12736	rip	rip	rip.v	v	Damaging	415	FN
12737	rip	rip	rip.v	v	Judgment_communication	219	FN
12738	rip	rip	rip.v	v	Removing	63	FN
12739	rip	rip	rip.v	v	Self_motion	64	FN
12740	rip_up	rip_up	rip_up.v	v	Cause_to_fragment	414	FN
12741	riposte	riposte	riposte.n	n	Communication_response	42	FN
12742	rise	rise	rise.n	n	Change_position_on_a_scale	91	FN
12743	rise	rise	rise.n	n	Change_position_on_a_scale	91	training
12744	rise	rise	rise.n	n	Sidereal_appearance	1430	FN
12745	rise	rise	rise.v	v	Change_position_on_a_scale	91	FN
12746	rise	rise	rise.v	v	Change_posture	770	FN
12747	rise	rise	rise.v	v	Dough_rising	1421	FN
12748	rise	rise	rise.v	v	Getting_up	1420	FN
12749	rise	rise	rise.v	v	Motion_directional	362	FN
12750	rise	rise	rise.v	v	Motion_directional	362	training
12751	rise	rise	rise.v	v	Path_shape	61	FN
12752	rise	rise	rise.v	v	Resurrection	1413	FN
12753	rise	rise	rise.v	v	Rising_to_a_challenge	1441	FN
12754	rise	rise	rise.v	v	Sidereal_appearance	1430	FN
12755	rise to the occasion	rise to the occasion	rise to the occasion.v	v	Rising_to_a_challenge	1441	FN
12756	rising	rise	rise.v	v	Change_position_on_a_scale	91	training
12757	rising	rise	rise.v	v	Path_shape	61	training
12758	risk	risk	risk.n	n	Being_at_risk	1560	FN
12759	risk	risk	risk.n	n	Daring	374	FN
12760	risk	risk	risk.n	n	Daring	374	training
12761	risk	risk	risk.n	n	Risky_situation	1762	FN
12762	risk	risk	risk.n	n	Risky_situation	1762	training
12763	risk	risk	risk.n	n	Run_risk	378	FN
12764	risk	risk	risk.n	n	Run_risk	378	training
12765	risk	risk	risk.v	v	Daring	374	FN
12766	risk	risk	risk.v	v	Run_risk	378	FN
12767	riskily	riskily	riskily.adv	adv	Risky_situation	1762	FN
12768	risky	risky	risky.a	a	Risky_situation	1762	FN
12769	risky	risky	risky.a	a	Risky_situation	1762	training
12770	rite	rite	rite.n	n	Rite	301	FN
12771	rite of passage	rite of passage	rite of passage.n	n	Rite	301	FN
12772	ritual	ritual	ritual.n	n	Custom	380	FN
12773	ritual	ritual	ritual.n	n	Custom	380	training
12774	ritual	ritual	ritual.n	n	Rite	301	FN
12775	ritualistic	ritualistic	ritualistic.a	a	Custom	380	FN
12776	rival	rival	rival.n	n	Competition	241	FN
12777	rival	rival	rival.v	v	Evaluative_comparison	353	FN
12778	rival	rival	rival.v	v	Evaluative_comparison	353	training
12779	rivalry	rivalry	rivalry.n	n	Competition	241	FN
12780	rivalry	rivalry	rivalry.n	n	Competition	241	training
12781	rive	rive	rive.v	v	Cause_to_fragment	414	FN
12782	river	river	river.n	n	Natural_features	191	FN
12783	river	river	river.n	n	Natural_features	191	training
12784	rivers	river	river.n	n	Natural_features	191	training
12785	rivet	rivet	rivet.v	v	Attaching	197	FN
12786	riveted	riveted	riveted.a	a	Being_attached	307	FN
12787	road	road	road.n	n	Roadways	203	FN
12788	road	road	road.n	n	Roadways	203	training
12789	roads	road	road.n	n	Roadways	203	training
12790	roadway	roadway	roadway.n	n	Roadways	203	FN
12791	roam	roam	roam.v	v	Self_motion	64	FN
12792	roaming	roam	roam.v	v	Self_motion	64	training
12793	roar	roar	roar.n	n	Sounds	850	FN
12794	roar	roar	roar.n	n	Sounds	850	training
12795	roar	roar	roar.v	v	Communication_noise	39	FN
12796	roar	roar	roar.v	v	Make_noise	69	FN
12797	roar	roar	roar.v	v	Motion_noise	60	FN
12798	roast	roast	roast.v	v	Apply_heat	236	FN
12799	rob	rob	rob.v	v	Robbery	99	FN
12800	rob	rob	rob.v	v	Robbery	99	training
12801	rob blind	rob blind	rob blind.v	v	Robbery	99	FN
12802	robber	robber	robber.n	n	Robbery	99	FN
12803	robbery	robbery	robbery.n	n	Offenses	432	FN
12804	robbery	robbery	robbery.n	n	Robbery	99	FN
12805	robbing	rob	rob.v	v	Robbery	99	training
12806	robe	robe	robe.n	n	Clothing	134	FN
12807	robed	robed	robed.a	a	Wearing	160	FN
12808	rock	rock	rock.v	v	Desirability	354	FN
12809	rock	rock	rock.v	v	Moving_in_place	670	FN
12810	rocket	rocket	rocket.v	v	Change_position_on_a_scale	91	FN
12811	rocking	rock	rock.v	v	Moving_in_place	670	training
12812	rode	ride	ride.v	v	Operate_vehicle	65	training
12813	rode	ride_out	ride_out.v	v	Surviving	1792	training
12814	rodomontade	rodomontade	rodomontade.n	n	Bragging	1624	FN
12815	rodomontade	rodomontade	rodomontade.v	v	Bragging	1624	FN
12816	role	role	role.n	n	Performers_and_roles	413	FN
12817	role	role	role.n	n	Performers_and_roles	413	training
12818	roles	role	role.n	n	Performers_and_roles	413	training
12819	roll	roll	roll.n	n	Food	277	FN
12820	roll	roll	roll.v	v	Body_movement	16	FN
12821	roll	roll	roll.v	v	Cause_motion	55	FN
12822	roll	roll	roll.v	v	Mass_motion	284	FN
12823	roll	roll	roll.v	v	Motion	7	FN
12824	roll	roll	roll.v	v	Moving_in_place	670	FN
12825	roll	roll	roll.v	v	Reshaping	344	FN
12826	roll	roll	roll.v	v	Sound_movement	860	FN
12827	rolled	roll	roll.v	v	Motion	7	training
